asin,overall,reviewText,summary,verified,vote
B002QCVY8W,5.0,"Y'know, after having this guy fit with some black robes that used to belong to a Darth Maul figure I once had, an idea came to me.

If Death exists in the Lego Universe, and Vitruvious comes back to life in my LEGO Fan-story, does the Grim Reaper give Vitruvious another chance at life?

*giggle* So manny possibilities, that's exactly what I love MOST about LEGO.",Don't Fear the Reaper,True,
B002QCVY8W,5.0,Very Well,Five Stars,True,
B002QCVY8W,4.0,this spooky gift went well with the swamp creature and other spooky legos this grandson recieved. He really loves legos.,gift,True,
B002QCVY8W,4.0,So I see this piece and its Death personified and I must have it to create a sense of despair to my other Lego minifigs.  When I opened it I was slightly disappointed.  The horse has no moveable parts despite looking so agile and the arms of the skeleton only move up and down.  Of course with the right pieces you could make this yourself.  I found I have all these pieces minus the white horse (though there is the exact horse that glows in the Mummy set) and the hood in my daughters Monster Fighters sets.  The price in my mind should be eight or ten but if you have to have it than go for it.  I don't hate the piece but this is the impression it gave me.,Nice Piece,True,
B002QCVY8W,5.0,Dissapointed with price.  Thought it should of more to it.  But I needed this piece to go with the other legos I brought my grandson for Christmas.  I think all these pieces should be included in some of the other items.,Alright,True,
B002QCVY8W,5.0,"This was a gift. It was shipped in a timely manner in a reasonable container, contained all the parts, but sadly did not rear up into life and begin culling souls as soon as it was completely assembled. That's okay. It was not expensive.",sufficiently deadly,True,9.0
B002XNOUKI,5.0,"Go for it, this is a surprisingly well-made, flexible, and beautiful octopus.
It delivers lots of crawling and imagination under the sea, to the child.
And such a conversation/story starter is wonderful.",This octopus has been a favorite,True,
B002XNOUKI,5.0,"they are a good heavy size and weight, not quite sticky style plastic with colored ""goo"" trapped inside so they squish.  I ordered two and got two different colors, so I was happy about that as well.",My girls love these.  I'm not sure why...,True,6.0
B002XNOUKI,5.0,Love it!,Five Stars,True,
B002XNOUKI,5.0,"Bought it to use in my high school classes (throwing a gooey octopus at students is a great one to get them to answer review questions).  It's great!  Nicely squishy, seems able to withstand a great deal of squeezing and stretching, and it's just plain cool looking.  Couldn't be happier with this!",Great Teaching Tool,True,
B002XNOUKI,5.0,Wow this feels so neat my 6 yr old loves all things ooey and gooey and this was right up his alley.,Great price,True,6.0
B002XNOUKI,5.0,This one looks cute and exactly as pictured. I love the design and itd quality. I am so happy to have it. Great find,This one looks cute and exactly as pictured. I love the design and itd quality. I am so happy to have it. Great find,False,
B002XNOUKI,5.0,ARRIVED ON TIME!! MY CHILDREN LOVED THEM!!,MY CHILDREN LOVED THEM!,True,
B002XNOUKI,5.0,Got this little guy for my SPD 3 year old as a fidget toy. The octopus is quite large but the squishy-ness of it is great! Takes a good beating of squishing and throwing around with no issues. Just wash under running water to clean it off.,Great fidget toy,True,
B002XNOUKI,5.0,I bought this toy and received the red one. I really like this item and it seems very durable. It was bigger than I was expecting which is a good thing. I recommend this item.,Great toy,True,15.0
B002XNOUKI,5.0,"My toddler asked for an octopus for Christmas. I was a little surprised by this request, but knew just where to find the perfect octopus. She loves this squishy little toy, and I even find myself playing with it. It has a super cool texture and is very relaxing to squish. It could be used as toy to help sooth an upset child or to relieve tension. In our house it's used as a favorite bath toy. ""Oh know! The octopus is hiding under the bubbles! It's coming to eat my toes!""",Get A Squish of This,True,4.0
B002XNOUKI,5.0,Really fun for my grandson and looks very realistic.,Really fun for my grandson and looks very realistic.,True,
B002XNOUKI,5.0,These are so cool!  I ordered two and got two different colors. It was a little larger than I expected and that's a good thing!  Can't wait to give it to my granddaughter.  They arrived in very short order.,Squishy cool!,True,
B002XNOUKI,5.0,Product was as described and arrived on time.,Five Stars,True,
B002XNOUKI,5.0,"This was truly a hit!  My 3 year old grand son loved it.  It went from under the tree to bed, bath and backseat.  He pulled, poked, prodded and stood on it.  Now if he can keep it away from the dogs I believe it will last a very long time.",Ooey Gooey YES!,True,5.0
B002XNOUKI,5.0,"neat, good size, fun toy for little octopus lovers.","good size, fun toy for little octopus lovers",True,
B002XNOUKI,5.0,Perfect,Five Stars,True,
B002XNOUKI,5.0,these are larger than expected---good siz--very detailed and fun to touch,Five Stars,True,
B00394YSJ8,5.0,I like these goody bags.  The jungle theme is fun and the design is as good in person as it is in the picture here.  Great if you're having a safari themed party.  They also just make for more fun if you just need a small paper bag for something.,Great Bags,False,
B00394YSJ8,5.0,Cute. Used them as favor bags at a zoo party. Very happy I found them.,Very happy I found them,True,
B00394YSJ8,5.0,These bags are very nice good print I use them for a Lion King birthday party everybody love them,Five Stars,True,
B00394YSJ8,4.0,"Prints shown were a little different than those pictured, but did the job. They are just printed paper lunch sacks, but made great gift bags for a jungle birthday party.",but made great gift bags for a jungle birthday party,True,
B00394YSJ8,5.0,Perfect safari theme,Five Stars,True,
B00394YSJ8,5.0,Great product. Worked well for my son's party!,Five Stars,True,
B00394YSJ8,4.0,"I bought these for goody bags for my son's first birthday party, which was a jungle theme.  I had other ones in mind but they were too small.  This held everything I put in each one well.  The bags are flimsy, as others have said, but they served their purpose for me and looked great all lined up.",Did the Job,True,
B00394YSJ8,5.0,Used these as treat bags for my son's birthday party. Was able to hold a good amount of toys and candy without falling apart.,Good,True,
B00394YSJ8,5.0,"These bags really did help my baby shower gifts stand out with my safari-themed baby shower for my nephew!  The zebra, giraffe, and tiger themed prints on the bag were perfect and the bags were big enough to hold cool shower gifts such as candles, candy, lotions, and so on.  This package comes with 12 bags so make sure to purchase two orders of them, fill them with goodies for prizes at the baby shower, and really impress your guests with the theme!  I definitely recommend these bags!",Pefect gift bags for a safari themed shower!!!,True,
B00394YSJ8,5.0,Ordered it last minute for party and it arrived in a day.  Good Quality and great price.,Good Quality and great price,True,
B00394YSJ8,5.0,Nice,Five Stars,True,
B00394YSJ8,5.0,Item as described,Five Stars,True,
B00394YSJ8,5.0,Very thin but worked great for party favor bags!,Five Stars,True,
B00394YSJ8,5.0,"Cute bags, didn't end up needing them but will hold on too!",Perfect for Wild Kratts Party!,True,
B00394YSJ8,4.0,Needed to be careful with handling because the paper is thin but the designs are good.,special handeling,True,
B00394YSJ8,5.0,Great birthday bags.  :),Five Stars,True,
B00394YSJ8,5.0,Big hit at the baby shower.  they loved it and this was a hit for the safari theme which was a blast using items ordered.,they loved it and this was a hit for the safari ...,True,
B00394YSJ8,5.0,Cute gift bags! We used these for our Safari Birthday Party and they were a big hit.,Good product,True,
B00394YSJ8,4.0,Is exactly what it is.  Cute and served it's purpose,Four Stars,True,
B00394YSJ8,5.0,"I ORDERED THE GIFT BAGS BECAUSE I WAS HOSTING A SAFARI BABY SHOWER FOR MY DAUGHTER.  THE BAGS WERE PERFECT FOR ""GAME PRIZES"" FOR THE GAMES WE PLAYED. IT WENT PERFECT WITH THE THEME AND VERY VERY NICE!!!  LOVED THEM.",GREAT DEAL  AND VERY NICE BAGS,True,
